evp_s0,evp_R,evp_d,evp_n,evp_eta,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20
500,1000,100,5,1000.0,0.20000000000000195,1095.4,1428.6,1596.9,1660.4,1687.1,1696.4,1700.1,1701.3,1701.9,1702.0,1702.1,1702.1,1702.1,1702.1,1702.1,1702.1,1702.1,1702.1,1702.1,1702.1
500,1000,100,5,10000.0,0.20000000000000195,2078.6,2878.7,3246.2,3405.9,3478.7,3504.7,3515.5,3519.1,3520.6,3521.1,3521.3,3521.4,3521.4,3521.4,3521.4,3521.4,3521.4,3521.4,3521.4,3521.4
500,1000,100,10,1.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,501.89,501.89,501.89,501.89
500,1000,100,10,10.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,503.42,503.42,503.42,503.42
500,1000,100,10,100.0,0.20000000000000195,983.03,1297.0,1453.1,1511.6,1536.1,1544.5,1547.9,1549.1,1549.5,1549.7,1549.8,1549.8,1549.8,1549.8,1549.8,1549.8,1549.8,1549.8,1549.8,1549.8
500,1000,100,10,1000.0,0.20000000000000195,1320.1,1687.1,1876.9,1949.5,1980.3,1990.9,1995.2,1996.7,1997.2,1997.5,1997.5,1997.5,1997.6,1997.6,1997.6,1997.6,1997.6,1997.6,1997.6,1997.6
500,1000,100,10,10000.0,0.20000000000000195,2185.7,4182.1,5578.8,6056.6,6305.3,6406.2,6450.4,6465.8,6472.2,6474.4,6475.2,6475.5,6475.6,6475.6,6475.6,6475.7,6475.7,6475.7,6475.7,6475.7
500,1000,100,15,1.0,0.0015936254980079684,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25
500,1000,100,15,10.0,0.0031872509960159364,0.0,0.0,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,504.25,504.25,504.25,504.25,504.25,560.92,560.92,560.92
500,1000,100,15,100.0,0.20000000000000195,1005.4,1322.7,1481.0,1540.4,1565.2,1573.8,1577.3,1578.4,1578.9,1579.1,1579.1,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2,1579.2
500,1000,100,15,1000.0,0.20000000000000195,1452.1,1839.0,2041.6,2119.9,2153.1,2164.6,2169.2,2170.8,2171.5,2171.7,2171.8,2171.8,2171.8,2171.8,2171.8,2171.8,2171.8,2171.8,2171.8,2171.8
500,1000,100,15,10000.0,0.20000000000000195,2185.7,4203.1,6333.2,7426.6,7874.1,8070.9,8163.1,8196.6,8210.4,8215.4,8217.1,8217.8,8218.0,8218.1,8218.1,8218.1,8218.1,8218.1,8218.1,8218.1
500,1000,100,20,1.0,0.0015936254980079684,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25
500,1000,100,20,10.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,504.38,504.38,504.38,504.38
500,1000,100,20,100.0,0.00398406374501992,0.0,0.0,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,504.38,504.38,504.38,504.38,606.33,606.33,606.33,606.33,677.25,677.25
500,1000,100,20,1000.0,0.20000000000000195,1534.2,1933.5,2144.3,2226.2,2261.0,2273.0,2277.9,2279.6,2280.3,2280.5,2280.6,2280.6,2280.6,2280.6,2280.6,2280.6,2280.6,2280.6,2280.6,2280.6
500,1000,100,20,10000.0,0.20000000000000195,2185.7,4203.2,6387.5,8111.9,8793.5,9078.0,9218.9,9271.7,9293.9,9301.9,9304.6,9305.7,9306.1,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3,9306.3
500,1250,0.01,1,1.0,0.0031872509960159364,0.0,0.0,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,500.0,500.0,500.0,500.0,500.0,500.01,500.01,500.01
500,1250,0.01,1,10.0,0.00398406374501992,0.0,0.0,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,500.0,500.0,500.0,500.0,500.01,500.01,500.01,500.01,500.02,500.02
500,1250,0.01,1,100.0,0.18007968127490181,500.09,500.21,500.32,500.43,500.55,500.66,500.77,500.88,501.0,501.11,501.22,501.34,501.45,501.56,501.68,501.79,501.9,502.01,502.12,502.23
500,1250,0.01,1,1000.0,0.20000000000000195,500.25,500.37,500.5,500.62,500.75,500.87,501.0,501.12,501.25,501.37,501.49,501.62,501.74,501.87,501.99,502.12,502.24,502.37,502.49,502.62
500,1250,0.01,1,10000.0,0.20000000000000195,501.6,501.72,501.85,501.97,502.1,502.22,502.35,502.47,502.6,502.72,502.84,502.97,503.09,503.22,503.34,503.47,503.59,503.72,503.84,503.97
500,1250,0.01,5,1.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,500.12,500.12,500.12,500.12
500,1250,0.01,5,10.0,0.00398406374501992,0.0,0.0,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,500.93,500.93,500.93,500.93,504.4,504.4,504.4,504.4,504.5,504.5
500,1250,0.01,5,100.0,0.20000000000000195,520.31,520.43,520.56,520.68,520.81,520.93,521.06,521.18,521.31,521.44,521.56,521.69,521.81,521.94,522.06,522.18,522.3,522.43,522.55,522.68
500,1250,0.01,5,1000.0,0.20000000000000195,702.23,702.35,702.48,702.6,702.72,702.84,702.97,703.09,703.22,703.35,703.47,703.6,703.72,703.85,703.97,704.1,704.22,704.35,704.47,704.59
500,1250,0.01,5,10000.0,0.20000000000000195,2068.6,2511.6,2521.5,2521.7,2521.9,2522.0,2522.1,2522.2,2522.4,2522.5,2522.6,2522.7,2522.9,2523.0,2523.1,2523.2,2523.4,2523.5,2523.6,2523.7
500,1250,0.01,10,1.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,500.74,500.74,500.74,500.74
500,1250,0.01,10,10.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,503.06,503.06,503.06,503.06
500,1250,0.01,10,100.0,0.20000000000000195,549.88,550.0,550.13,550.25,550.38,550.5,550.63,550.75,550.88,551.01,551.13,551.26,551.38,551.5,551.62,551.75,551.87,552.0,552.12,552.25
500,1250,0.01,10,1000.0,0.20000000000000195,997.63,997.75,997.88,998.0,998.13,998.25,998.38,998.5,998.63,998.76,998.88,999.01,999.13,999.26,999.37,999.5,999.62,999.75,999.87,1000.0
500,1250,0.01,10,10000.0,0.20000000000000195,2185.7,4181.7,5390.0,5473.0,5475.9,5476.0,5476.2,5476.3,5476.4,5476.6,5476.7,5476.8,5476.9,5477.1,5477.2,5477.3,5477.4,5477.5,5477.7,5477.8
500,1250,0.01,15,1.0,0.0015936254980079684,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25
500,1250,0.01,15,10.0,0.0031872509960159364,0.0,0.0,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,504.22,504.22,504.22,504.22,504.22,509.82,509.82,509.82
500,1250,0.01,15,100.0,0.007171314741035857,0.0,168.13,168.13,336.25,336.25,504.38,504.38,565.3,565.3,565.3,575.04,575.04,577.94,577.94,578.82,578.82,579.1,579.1,579.19,579.19
500,1250,0.01,15,1000.0,0.20000000000000195,1171.9,1172.0,1172.1,1172.2,1172.4,1172.5,1172.6,1172.7,1172.9,1173.0,1173.1,1173.2,1173.4,1173.5,1173.6,1173.7,1173.9,1174.0,1174.1,1174.2
500,1250,0.01,15,10000.0,0.20000000000000195,2185.7,4203.1,6331.0,7175.8,7217.6,7218.4,7218.6,7218.7,7218.8,7218.9,7219.1,7219.2,7219.3,7219.4,7219.6,7219.7,7219.8,7219.9,7220.0,7220.2
500,1250,0.01,20,1.0,0.0015936254980079684,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25
500,1250,0.01,20,10.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,504.38,504.38,504.38,504.38
500,1250,0.01,20,100.0,0.00398406374501992,0.0,0.0,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,504.38,504.38,504.38,504.38,577.03,577.03,577.03,577.03,605.91,605.91
500,1250,0.01,20,1000.0,0.20000000000000195,1280.7,1280.8,1280.9,1281.1,1281.2,1281.3,1281.4,1281.6,1281.7,1281.8,1281.9,1282.1,1282.2,1282.3,1282.4,1282.6,1282.7,1282.8,1282.9,1283.1
500,1250,0.01,20,10000.0,0.20000000000000195,2185.7,4203.2,6387.5,8064.4,8303.6,8306.5,8306.7,8306.8,8307.0,8307.1,8307.2,8307.3,8307.5,8307.6,8307.7,8307.8,8308.0,8308.1,8308.2,8308.3
500,1250,0.05,1,1.0,0.0031872509960159364,0.0,0.0,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,500.0,500.0,500.0,500.0,500.0,500.05,500.05,500.05
500,1250,0.05,1,10.0,0.003984063745019921,0.0,0.0,168.13,168.13,168.13,168.13,336.25,336.25,336.25,500.0,500.0,500.0,500.0,500.05,500.05,500.05,500.05,500.05,500.1,500.1
500,1250,0.05,1,100.0,0.14103585657370554,500.31,500.76,501.21,501.61,502.06,502.5,502.95,503.4,503.84,504.29,504.69,505.13,505.58,506.03,506.47,506.92,507.31,507.76,508.2,508.65
500,1250,0.05,1,1000.0,0.20000000000000195,500.65,501.25,501.89,502.49,503.13,503.73,504.38,504.97,505.62,506.26,506.85,507.5,508.09,508.73,509.33,509.97,510.56,511.2,511.8,512.44
500,1250,0.05,1,10000.0,0.20000000000000195,502.0,502.6,503.24,503.84,504.48,505.08,505.73,506.32,506.96,507.61,508.2,508.85,509.44,510.08,510.68,511.32,511.91,512.55,513.15,513.79
500,1250,0.05,5,1.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,500.12,500.12,500.12,500.12
500,1250,0.05,5,10.0,0.00398406374501992,0.0,0.0,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,500.93,500.93,500.93,500.93,504.44,504.44,504.44,504.44,504.58,504.58
500,1250,0.05,5,100.0,0.20000000000000195,520.71,521.3,521.95,522.55,523.19,523.79,524.43,525.03,525.67,526.32,526.91,527.56,528.15,528.79,529.39,530.03,530.62,531.26,531.85,532.5
500,1250,0.05,5,1000.0,0.20000000000000195,702.57,703.17,703.81,704.41,705.05,705.65,706.3,706.89,707.54,708.18,708.77,709.42,710.01,710.65,711.25,711.89,712.48,713.12,713.72,714.36
500,1250,0.05,5,10000.0,0.20000000000000195,2068.6,2511.9,2522.3,2523.0,2523.7,2524.3,2524.9,2525.5,2526.2,2526.8,2527.4,2528.0,2528.6,2529.3,2529.9,2530.5,2531.1,2531.8,2532.3,2533.0
500,1250,0.05,10,1.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,500.74,500.74,500.74,500.74
500,1250,0.05,10,10.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,503.06,503.06,503.06,503.06
500,1250,0.05,10,100.0,0.20000000000000195,550.27,550.87,551.51,552.11,552.75,553.35,554.0,554.59,555.24,555.88,556.47,557.12,557.71,558.35,558.95,559.59,560.18,560.82,561.42,562.06
500,1250,0.05,10,1000.0,0.20000000000000195,997.9,998.5,999.15,999.74,1000.4,1001.0,1001.6,1002.2,1002.9,1003.5,1004.1,1004.8,1005.3,1006.0,1006.6,1007.2,1007.8,1008.5,1009.1,1009.7
500,1250,0.05,10,10000.0,0.20000000000000195,2185.7,4181.7,5390.2,5473.6,5477.0,5477.6,5478.3,5478.9,5479.5,5480.2,5480.7,5481.4,5482.0,5482.6,5483.2,5483.9,5484.5,5485.1,5485.7,5486.3
500,1250,0.05,15,1.0,0.0015936254980079684,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25
500,1250,0.05,15,10.0,0.0031872509960159364,0.0,0.0,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,504.22,504.22,504.22,504.22,504.22,509.86,509.86,509.86
500,1250,0.05,15,100.0,0.007171314741035857,0.0,168.13,168.13,336.25,336.25,504.38,504.38,565.32,565.32,565.32,575.1,575.1,578.04,578.04,578.96,578.96,579.28,579.28,579.41,579.41
500,1250,0.05,15,1000.0,0.20000000000000195,1172.1,1172.7,1173.3,1173.9,1174.6,1175.2,1175.8,1176.4,1177.1,1177.7,1178.3,1179.0,1179.5,1180.2,1180.8,1181.4,1182.0,1182.7,1183.2,1183.9
500,1250,0.05,15,10000.0,0.20000000000000195,2185.7,4203.1,6331.0,7176.0,7218.3,7219.6,7220.2,7220.8,7221.5,7222.1,7222.7,7223.4,7224.0,7224.6,7225.2,7225.8,7226.4,7227.1,7227.7,7228.3
500,1250,0.05,20,1.0,0.0015936254980079684,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25
500,1250,0.05,20,10.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,504.38,504.38,504.38,504.38
500,1250,0.05,20,100.0,0.00398406374501992,0.0,0.0,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,504.38,504.38,504.38,504.38,577.05,577.05,577.05,577.05,605.96,605.96
500,1250,0.05,20,1000.0,0.20000000000000195,1280.9,1281.5,1282.1,1282.7,1283.4,1284.0,1284.6,1285.2,1285.9,1286.5,1287.1,1287.7,1288.3,1289.0,1289.6,1290.2,1290.8,1291.4,1292.0,1292.7
500,1250,0.05,20,10000.0,0.20000000000000195,2185.7,4203.2,6387.5,8064.4,8304.1,8307.5,8308.2,8308.7,8309.4,8310.0,8310.6,8311.3,8311.9,8312.5,8313.1,8313.8,8314.4,8315.0,8315.6,8316.2
500,1250,0.1,1,1.0,0.20000000000000195,501.0,502.19,503.48,504.67,505.96,507.15,508.44,509.62,510.9,512.19,513.37,514.65,515.83,517.11,518.28,519.56,520.73,522.0,523.18,524.45
500,1250,0.1,1,10.0,0.20000000000000195,501.0,502.19,503.48,504.67,505.96,507.15,508.44,509.62,510.91,512.19,513.37,514.65,515.83,517.11,518.28,519.56,520.73,522.01,523.18,524.45
500,1250,0.1,1,100.0,0.20000000000000195,501.01,502.21,503.5,504.69,505.98,507.16,508.45,509.64,510.92,512.2,513.38,514.66,515.84,517.12,518.3,519.57,520.75,522.02,523.19,524.46
500,1250,0.1,1,1000.0,0.20000000000000195,501.15,502.34,503.63,504.82,506.11,507.3,508.58,509.77,511.05,512.34,513.52,514.8,515.98,517.26,518.43,519.71,520.88,522.15,523.33,524.6
500,1250,0.1,1,10000.0,0.20000000000000195,502.5,503.69,504.98,506.17,507.46,508.65,509.93,511.12,512.4,513.68,514.87,516.15,517.33,518.6,519.78,521.06,522.23,523.5,524.68,525.95
500,1250,0.1,5,1.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,500.12,500.12,500.12,500.12
500,1250,0.1,5,10.0,0.00398406374501992,0.0,0.0,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,500.93,500.93,500.93,500.93,504.49,504.49,504.49,504.49,504.68,504.68
500,1250,0.1,5,100.0,0.20000000000000195,521.2,522.39,523.68,524.87,526.16,527.35,528.64,529.82,531.11,532.39,533.57,534.85,536.03,537.31,538.48,539.76,540.93,542.21,543.38,544.65
500,1250,0.1,5,1000.0,0.20000000000000195,703.0,704.19,705.48,706.67,707.96,709.15,710.43,711.62,712.9,714.19,715.37,716.65,717.83,719.1,720.28,721.56,722.73,724.0,725.18,726.45
500,1250,0.1,5,10000.0,0.20000000000000195,2068.7,2512.3,2523.4,2524.7,2525.9,2527.1,2528.4,2529.6,2530.9,2532.2,2533.4,2534.6,2535.8,2537.1,2538.3,2539.6,2540.7,2542.0,2543.2,2544.4
500,1250,0.1,10,1.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,500.74,500.74,500.74,500.74
500,1250,0.1,10,10.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,503.06,503.06,503.06,503.06
500,1250,0.1,10,100.0,0.20000000000000195,550.75,551.94,553.24,554.43,555.71,556.9,558.19,559.37,560.66,561.94,563.12,564.4,565.58,566.86,568.04,569.31,570.49,571.76,572.93,574.2
500,1250,0.1,10,1000.0,0.20000000000000195,998.24,999.43,1000.7,1001.9,1003.2,1004.4,1005.7,1006.9,1008.1,1009.4,1010.6,1011.9,1013.1,1014.4,1015.5,1016.8,1018.0,1019.3,1020.4,1021.7
500,1250,0.1,10,10000.0,0.20000000000000195,2185.7,4181.7,5390.3,5474.3,5478.3,5479.6,5480.9,5482.1,5483.3,5484.6,5485.8,5487.1,5488.3,5489.6,5490.7,5492.0,5493.2,5494.5,5495.6,5496.9
500,1250,0.1,15,1.0,0.0015936254980079684,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25
500,1250,0.1,15,10.0,0.0031872509960159364,0.0,0.0,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,504.22,504.22,504.22,504.22,504.22,509.91,509.91,509.91
500,1250,0.1,15,100.0,0.006374501992031872,0.0,168.13,168.13,336.25,336.25,336.25,504.38,504.38,565.35,565.35,565.35,575.18,575.18,578.16,578.16,578.16,579.14,579.14,579.5,579.5
500,1250,0.1,15,1000.0,0.20000000000000195,1172.4,1173.6,1174.9,1176.1,1177.4,1178.5,1179.8,1181.0,1182.3,1183.6,1184.8,1186.0,1187.2,1188.5,1189.7,1191.0,1192.1,1193.4,1194.6,1195.8
500,1250,0.1,15,10000.0,0.20000000000000195,2185.7,4203.1,6331.0,7176.3,7219.2,7221.0,7222.3,7223.5,7224.8,7226.1,7227.3,7228.6,7229.8,7231.0,7232.2,7233.5,7234.7,7236.0,7237.1,7238.4
500,1250,0.1,20,1.0,0.0015936254980079684,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25
500,1250,0.1,20,10.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,504.38,504.38,504.38,504.38
500,1250,0.1,20,100.0,0.00398406374501992,0.0,0.0,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,504.38,504.38,504.38,504.38,577.08,577.08,577.08,577.08,606.03,606.03
500,1250,0.1,20,1000.0,0.20000000000000195,1281.1,1282.3,1283.6,1284.8,1286.1,1287.3,1288.6,1289.8,1291.1,1292.3,1293.5,1294.8,1296.0,1297.3,1298.4,1299.7,1300.9,1302.2,1303.3,1304.6
500,1250,0.1,20,10000.0,0.20000000000000195,2185.7,4203.2,6387.5,8064.5,8304.6,8308.6,8310.0,8311.1,8312.4,8313.7,8314.9,8316.2,8317.4,8318.7,8319.8,8321.1,8322.3,8323.6,8324.8,8326.0
500,1250,0.5,1,1.0,0.20000000000000195,504.97,510.89,517.27,523.13,529.45,535.26,541.52,547.26,553.46,559.62,565.28,571.39,576.99,583.04,588.59,594.57,600.07,605.99,611.43,617.3
500,1250,0.5,1,10.0,0.20000000000000195,504.97,510.89,517.27,523.14,529.46,535.26,541.52,547.26,553.46,559.62,565.29,571.39,576.99,583.04,588.59,594.57,600.07,605.99,611.43,617.3
500,1250,0.5,1,100.0,0.20000000000000195,504.98,510.9,517.29,523.15,529.47,535.27,541.53,547.28,553.47,559.64,565.3,571.4,577.01,583.05,588.6,594.58,600.08,606.0,611.45,617.31
500,1250,0.5,1,1000.0,0.20000000000000195,505.12,511.04,517.42,523.28,529.6,535.41,541.66,547.41,553.61,559.77,565.43,571.54,577.14,583.19,588.74,594.72,600.21,606.14,611.58,617.45
500,1250,0.5,1,10000.0,0.20000000000000195,506.46,512.38,518.76,524.63,530.95,536.75,543.01,548.75,554.95,561.11,566.78,572.88,578.48,584.53,590.08,596.06,601.56,607.48,612.92,618.79
500,1250,0.5,5,1.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,500.13,500.13,500.13,500.13
500,1250,0.5,5,10.0,0.00398406374501992,0.0,0.0,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,500.94,500.94,500.94,500.94,504.88,504.88,504.88,504.88,505.47,505.47
500,1250,0.5,5,100.0,0.20000000000000195,525.11,531.03,537.42,543.28,549.6,555.4,561.66,567.41,573.61,579.77,585.43,591.54,597.14,603.18,608.74,614.72,620.22,626.14,631.58,637.45
500,1250,0.5,5,1000.0,0.20000000000000195,706.4,712.32,718.71,724.57,730.9,736.7,742.96,748.71,754.91,761.08,766.75,772.85,778.46,784.51,790.06,796.05,801.55,807.48,812.92,818.79
500,1250,0.5,5,10000.0,0.20000000000000195,2068.7,2515.3,2531.5,2537.5,2543.9,2549.7,2556.0,2561.8,2568.0,2574.2,2579.9,2586.0,2591.7,2597.7,2603.3,2609.3,2614.9,2620.8,2626.3,2632.2
500,1250,0.5,10,1.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,500.75,500.75,500.75,500.75
500,1250,0.5,10,10.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,503.07,503.07,503.07,503.07
500,1250,0.5,10,100.0,0.20000000000000195,554.59,560.51,566.9,572.76,579.08,584.89,591.14,596.89,603.09,609.25,614.92,621.02,626.63,632.67,638.22,644.21,649.7,655.63,661.07,666.94
500,1250,0.5,10,1000.0,0.20000000000000195,1000.9,1006.9,1013.2,1019.1,1025.4,1031.3,1037.5,1043.3,1049.5,1055.6,1061.3,1067.4,1073.0,1079.1,1084.6,1090.6,1096.1,1102.1,1107.5,1113.4
500,1250,0.5,10,10000.0,0.20000000000000195,2185.7,4181.7,5391.7,5480.1,5489.2,5495.1,5501.4,5507.3,5513.5,5519.8,5525.5,5531.7,5537.4,5543.5,5549.1,5555.2,5560.8,5566.8,5572.3,5578.2
500,1250,0.5,15,1.0,0.0015936254980079684,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25
500,1250,0.5,15,10.0,0.0031872509960159364,0.0,0.0,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,504.22,504.22,504.22,504.22,504.22,510.29,510.29,510.29
500,1250,0.5,15,100.0,0.011155378486055781,168.13,168.13,336.25,504.38,565.59,565.59,575.79,579.16,579.16,580.52,581.29,581.29,581.86,582.38,582.89,582.89,583.38,583.88,583.88,584.37
500,1250,0.5,15,1000.0,0.20000000000000195,1174.7,1180.6,1187.0,1192.9,1199.2,1205.0,1211.3,1217.0,1223.2,1229.4,1235.1,1241.2,1246.8,1252.9,1258.4,1264.4,1269.9,1275.9,1281.3,1287.2
500,1250,0.5,15,10000.0,0.20000000000000195,2185.7,4203.1,6331.0,7178.2,7226.1,7232.6,7239.0,7244.9,7251.2,7257.4,7263.2,7269.4,7275.1,7281.2,7286.9,7293.0,7298.6,7304.6,7310.1,7316.1
500,1250,0.5,20,1.0,0.0015936254980079684,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25
500,1250,0.5,20,10.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,504.38,504.38,504.38,504.38
500,1250,0.5,20,100.0,0.00398406374501992,0.0,0.0,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,504.38,504.38,504.38,504.38,577.29,577.29,577.29,577.29,606.56,606.56
500,1250,0.5,20,1000.0,0.20000000000000195,1283.2,1289.1,1295.5,1301.4,1307.7,1313.5,1319.8,1325.6,1331.8,1337.9,1343.6,1349.7,1355.4,1361.4,1367.0,1373.0,1378.5,1384.4,1389.9,1395.7
500,1250,0.5,20,10000.0,0.20000000000000195,2185.7,4203.2,6387.5,8064.8,8309.1,8317.8,8324.2,8330.1,8336.4,8342.7,8348.5,8354.7,8360.4,8366.6,8372.2,8378.3,8383.9,8390.0,8395.5,8401.5
500,1250,1,1,1.0,0.20000000000000195,509.89,521.62,534.21,545.71,558.05,569.33,581.43,592.49,604.35,616.1,626.83,638.34,648.87,660.16,670.48,681.54,691.66,702.51,712.43,723.07
500,1250,1,1,10.0,0.20000000000000195,509.89,521.62,534.21,545.71,558.05,569.33,581.43,592.49,604.36,616.1,626.83,638.35,648.87,660.16,670.48,681.55,691.66,702.52,712.43,723.07
500,1250,1,1,100.0,0.20000000000000195,509.9,521.64,534.22,545.73,558.07,569.35,581.45,592.51,604.37,616.11,626.85,638.36,648.88,660.17,670.49,681.56,691.68,702.53,712.45,723.09
500,1250,1,1,1000.0,0.20000000000000195,510.04,521.77,534.36,545.86,558.2,569.48,581.58,592.64,604.5,616.25,626.98,638.49,649.02,660.31,670.62,681.69,691.81,702.66,712.58,723.22
500,1250,1,1,10000.0,0.20000000000000195,511.37,523.1,535.69,547.19,559.53,570.81,582.91,593.97,605.84,617.58,628.32,639.83,650.35,661.64,671.96,683.03,693.15,704.0,713.92,724.56
500,1250,1,5,1.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,500.14,500.14,500.14,500.14
500,1250,1,5,10.0,0.00398406374501992,0.0,0.0,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,500.95,500.95,500.95,500.95,505.37,505.37,505.37,505.37,506.45,506.45
500,1250,1,5,100.0,0.20000000000000195,529.96,541.7,554.28,565.79,578.13,589.41,601.51,612.57,624.44,636.18,646.92,658.43,668.96,680.25,690.57,701.64,711.76,722.61,732.53,743.17
500,1250,1,5,1000.0,0.20000000000000195,710.61,722.36,734.96,746.48,758.83,770.12,782.24,793.31,805.19,816.94,827.69,839.21,849.75,861.05,871.38,882.46,892.59,903.46,913.39,924.04
