evp_s0,evp_R,evp_d,evp_n,evp_eta,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25
500,1,10,1,10.0,0.20000000000000195,500.0,500.02,500.04,500.06,500.08,500.44,500.49,500.54,500.59,500.63,500.66,500.69,500.72,500.75,500.77,500.8,500.81,500.83,500.85,500.86,500.86,500.86,500.86,500.86,500.86
500,1,10,1,100.0,0.20000000000000195,500.0,500.03,500.05,500.07,500.09,500.45,500.51,500.55,500.6,500.64,500.67,500.71,500.74,500.76,500.79,500.81,500.83,500.85,500.86,500.88,500.88,500.88,500.88,500.88,500.88
500,1,10,1,1000.0,0.20000000000000195,500.0,500.17,500.19,500.2,500.23,500.59,500.64,500.69,500.73,500.77,500.81,500.84,500.87,500.9,500.92,500.94,500.96,500.98,501.0,501.01,501.01,501.01,501.01,501.01,501.01
500,1,10,1,10000.0,0.20000000000000195,500.04,501.52,501.54,501.55,501.58,501.94,501.99,502.04,502.08,502.12,502.16,502.19,502.22,502.25,502.27,502.29,502.31,502.33,502.35,502.36,502.36,502.36,502.36,502.36,502.36
500,1,10,5,10.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,168.13,336.25,336.25,336.25,336.25,500.93,500.93,500.93,500.93,504.4,504.4,504.4,504.4,504.49,504.49,504.49,504.49,504.49,504.49,504.49
500,1,10,5,100.0,0.20000000000000195,504.31,520.22,520.25,520.27,520.29,520.65,520.71,520.75,520.8,520.84,520.87,520.91,520.94,520.96,520.99,521.01,521.03,521.05,521.06,521.08,521.08,521.08,521.08,521.08,521.08
500,1,10,5,1000.0,0.20000000000000195,504.38,689.45,702.07,702.18,702.21,702.57,702.63,702.67,702.72,702.76,702.8,702.83,702.86,702.89,702.91,702.93,702.95,702.97,702.99,703.0,703.0,703.0,703.0,703.0,703.0
500,1,10,5,10000.0,0.20000000000000195,504.38,840.61,1342.0,1662.6,2068.6,2521.8,2521.8,2521.9,2521.9,2522.0,2522.0,2522.1,2522.1,2522.1,2522.2,2522.2,2522.2,2522.2,2522.2,2522.3,2522.3,2522.3,2522.3,2522.3,2522.3
500,1,10,10,10.0,0.0023904382470119525,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,503.06,503.06,503.06,503.06,503.06,503.06,503.06,503.06,503.06
500,1,10,10,100.0,0.20000000000000195,504.38,549.75,549.82,549.84,549.86,550.22,550.28,550.32,550.37,550.41,550.44,550.48,550.51,550.53,550.56,550.58,550.6,550.62,550.63,550.65,550.65,550.65,550.65,550.65,550.65
500,1,10,10,1000.0,0.20000000000000195,504.38,837.2,994.67,997.44,997.62,997.99,998.04,998.09,998.14,998.18,998.22,998.25,998.28,998.31,998.33,998.35,998.37,998.39,998.41,998.42,998.42,998.42,998.42,998.42,998.42
500,1,10,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,5475.9,5476.0,5476.1,5476.1,5476.2,5476.2,5476.3,5476.3,5476.3,5476.4,5476.4,5476.4,5476.4,5476.5,5476.5,5476.5,5476.5,5476.5,5476.5,5476.5
500,1,100,1,10.0,0.07888446215139432,168.13,336.25,500.0,500.08,500.15,500.89,500.92,500.95,500.97,500.98,500.98,500.99,500.99,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0
500,1,100,1,100.0,0.1330677290836655,336.25,500.0,500.16,500.29,500.34,500.99,501.0,501.01,501.01,501.01,501.01,501.01,501.01,501.01,501.01,501.01,501.02,501.02,501.02,501.02,501.02,501.02,501.02,501.02,501.02
500,1,100,1,1000.0,0.20000000000000195,500.01,500.3,500.48,500.58,500.7,501.15,501.15,501.15,501.15,501.15,501.15,501.15,501.15,501.15,501.15,501.15,501.15,501.15,501.15,501.15,501.15,501.15,501.15,501.15,501.15
500,1,100,1,10000.0,0.20000000000000195,500.04,501.65,501.83,501.93,502.05,502.5,502.5,502.5,502.5,502.5,502.5,502.5,502.5,502.5,502.5,502.5,502.5,502.5,502.5,502.5,502.5,502.5,502.5,502.5,502.5
500,1,100,5,10.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,168.13,336.25,336.25,336.25,336.25,500.93,500.93,500.93,500.93,504.46,504.46,504.46,504.46,504.62,504.62,504.62,504.62,504.62,504.62,504.62
500,1,100,5,100.0,0.20000000000000195,504.31,520.35,520.54,520.64,520.76,521.21,521.21,521.22,521.22,521.22,521.22,521.22,521.22,521.22,521.22,521.22,521.22,521.22,521.22,521.22,521.22,521.22,521.22,521.22,521.22
500,1,100,5,1000.0,0.20000000000000195,504.38,689.5,702.29,702.5,702.64,703.14,703.14,703.14,703.14,703.14,703.14,703.14,703.14,703.14,703.14,703.14,703.14,703.14,703.14,703.14,703.14,703.14,703.14,703.14,703.14
500,1,100,5,10000.0,0.20000000000000195,504.38,840.61,1342.0,1662.6,2068.7,2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,2522.4
500,1,100,10,10.0,0.0023904382470119525,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,503.06,503.06,503.06,503.06,503.06,503.06,503.06,503.06,503.06
500,1,100,10,100.0,0.20000000000000195,504.38,549.86,550.1,550.2,550.32,550.78,550.78,550.79,550.79,550.79,550.79,550.79,550.79,550.79,550.79,550.79,550.79,550.79,550.79,550.79,550.79,550.79,550.79,550.79,550.79
500,1,100,10,1000.0,0.20000000000000195,504.38,837.2,994.79,997.67,997.98,998.56,998.56,998.56,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57,998.57
500,1,100,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,5476.6,5476.6,5476.6,5476.7,5476.7,5476.7,5476.7,5476.7,5476.7,5476.7,5476.7,5476.7,5476.7,5476.7,5476.7,5476.7,5476.7,5476.7,5476.7,5476.7
500,500,0.1,1,10.0,0.006374501992031872,0.0,0.0,0.0,0.0,0.0,336.25,500.0,500.0,500.04,500.04,500.04,500.08,500.08,500.12,500.12,500.12,500.16,500.16,500.2,500.2,500.2,500.2,500.2,500.2,500.2
500,500,0.1,1,100.0,0.0868525896414341,168.13,336.25,500.0,500.06,500.1,501.21,501.41,501.65,501.84,502.04,502.28,502.48,502.72,502.92,503.15,503.35,503.59,503.79,504.02,504.22,504.22,504.22,504.22,504.22,504.22
500,500,0.1,1,1000.0,0.20000000000000195,500.0,500.23,500.35,500.43,500.55,503.01,503.53,504.0,504.51,505.03,505.5,506.01,506.48,506.99,507.47,507.98,508.45,508.95,509.42,509.93,509.93,509.93,509.93,509.93,509.93
500,500,0.1,1,10000.0,0.20000000000000195,500.04,501.58,501.7,501.78,501.9,504.36,504.87,505.35,505.86,506.38,506.85,507.36,507.83,508.34,508.82,509.33,509.8,510.3,510.77,511.28,511.28,511.28,511.28,511.28,511.28
500,500,0.1,5,10.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,168.13,336.25,336.25,336.25,336.25,500.93,500.93,500.93,500.93,504.43,504.43,504.43,504.43,504.56,504.56,504.56,504.56,504.56,504.56,504.56
500,500,0.1,5,100.0,0.20000000000000195,504.31,520.28,520.41,520.49,520.61,523.07,523.59,524.06,524.57,525.09,525.56,526.07,526.54,527.05,527.53,528.04,528.51,529.01,529.48,529.99,529.99,529.99,529.99,529.99,529.99
500,500,0.1,5,1000.0,0.20000000000000195,504.38,689.47,702.19,702.36,702.48,704.94,705.46,705.93,706.45,706.96,707.43,707.95,708.42,708.93,709.4,709.91,710.38,710.89,711.36,711.87,711.87,711.87,711.87,711.87,711.87
500,500,0.1,5,10000.0,0.20000000000000195,504.38,840.61,1342.0,1662.6,2068.6,2523.7,2524.2,2524.7,2525.2,2525.7,2526.2,2526.7,2527.2,2527.7,2528.2,2528.7,2529.1,2529.7,2530.1,2530.6,2530.6,2530.6,2530.6,2530.6,2530.6
500,500,0.1,10,10.0,0.0023904382470119525,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,503.06,503.06,503.06,503.06,503.06,503.06,503.06,503.06,503.06
500,500,0.1,10,100.0,0.20000000000000195,504.38,549.8,549.97,550.05,550.17,552.63,553.15,553.62,554.14,554.65,555.12,555.63,556.11,556.62,557.09,557.6,558.07,558.58,559.05,559.56,559.56,559.56,559.56,559.56,559.56
500,500,0.1,10,1000.0,0.20000000000000195,504.38,837.2,994.73,997.56,997.83,1000.3,1000.8,1001.3,1001.8,1002.3,1002.8,1003.3,1003.8,1004.3,1004.8,1005.3,1005.7,1006.2,1006.7,1007.2,1007.2,1007.2,1007.2,1007.2,1007.2
500,500,0.1,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,5477.2,5477.7,5478.2,5478.7,5479.2,5479.7,5480.2,5480.7,5481.2,5481.7,5482.2,5482.7,5483.2,5483.7,5484.2,5484.2,5484.2,5484.2,5484.2,5484.2
500,500,1,1,10.0,0.20000000000000195,500.01,500.81,502.0,502.79,503.97,527.83,532.68,537.12,541.88,546.59,550.9,555.51,559.73,564.26,568.4,572.84,576.9,581.25,585.22,589.49,589.49,589.49,589.49,589.49,589.49
500,500,1,1,100.0,0.20000000000000195,500.01,500.82,502.01,502.8,503.98,527.84,532.7,537.13,541.89,546.6,550.91,555.53,559.75,564.28,568.41,572.85,576.91,581.26,585.24,589.5,589.5,589.5,589.5,589.5,589.5
500,500,1,1,1000.0,0.20000000000000195,500.01,500.95,502.14,502.93,504.12,527.97,532.83,537.27,542.03,546.74,551.04,555.66,559.88,564.41,568.55,572.99,577.04,581.4,585.37,589.64,589.64,589.64,589.64,589.64,589.64
500,500,1,1,10000.0,0.20000000000000195,500.05,502.3,503.49,504.28,505.46,529.32,534.17,538.61,543.37,548.08,552.39,557.01,561.23,565.75,569.89,574.33,578.39,582.74,586.72,590.98,590.98,590.98,590.98,590.98,590.98
500,500,1,5,10.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,168.13,336.25,336.25,336.25,336.25,500.94,500.94,500.94,500.94,504.78,504.78,504.78,504.78,505.27,505.27,505.27,505.27,505.27,505.27,505.27
500,500,1,5,100.0,0.20000000000000195,504.31,520.95,522.15,522.94,524.13,547.99,552.84,557.28,562.04,566.75,571.06,575.68,579.9,584.43,588.57,593.0,597.06,601.41,605.39,609.66,609.66,609.66,609.66,609.66,609.66
500,500,1,5,1000.0,0.20000000000000195,504.38,689.72,703.47,704.35,705.54,729.42,734.29,738.73,743.49,748.21,752.52,757.14,761.37,765.9,770.04,774.49,778.55,782.91,786.89,791.16,791.16,791.16,791.16,791.16,791.16
500,500,1,5,10000.0,0.20000000000000195,504.38,840.61,1342.0,1662.6,2068.7,2543.8,2548.7,2553.2,2558.0,2562.8,2567.1,2571.8,2576.1,2580.6,2584.8,2589.3,2593.4,2597.8,2601.8,2606.2,2606.2,2606.2,2606.2,2606.2,2606.2
500,500,1,10,10.0,0.0023904382470119525,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,503.07,503.07,503.07,503.07,503.07,503.07,503.07,503.07,503.07
500,500,1,10,100.0,0.20000000000000195,504.38,550.41,551.65,552.44,553.63,577.49,582.35,586.78,591.54,596.26,600.56,605.18,609.4,613.93,618.07,622.51,626.57,630.92,634.9,639.17,639.17,639.17,639.17,639.17,639.17
500,500,1,10,1000.0,0.20000000000000195,504.38,837.2,995.37,998.91,1000.2,1024.2,1029.0,1033.5,1038.3,1043.0,1047.3,1051.9,1056.2,1060.7,1064.8,1069.3,1073.4,1077.7,1081.7,1086.0,1086.0,1086.0,1086.0,1086.0,1086.0
500,500,1,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,5491.1,5496.1,5500.6,5505.5,5510.4,5514.8,5519.5,5523.8,5528.5,5532.7,5537.3,5541.5,5545.9,5550.0,5554.4,5554.4,5554.4,5554.4,5554.4,5554.4
500,500,10,1,10.0,0.20000000000000195,500.1,507.83,519.19,526.63,537.57,715.45,743.12,766.28,789.05,809.63,826.85,843.76,857.91,871.81,883.43,894.85,904.39,913.76,921.6,929.29,929.29,929.29,929.29,929.29,929.29
500,500,10,1,100.0,0.20000000000000195,500.1,507.84,519.21,526.64,537.58,715.47,743.13,766.3,789.07,809.64,826.86,843.77,857.92,871.82,883.45,894.86,904.41,913.78,921.61,929.3,929.3,929.3,929.3,929.3,929.3
500,500,10,1,1000.0,0.20000000000000195,500.11,507.97,519.33,526.77,537.71,715.6,743.26,766.43,789.2,809.77,826.99,843.91,858.06,871.96,883.58,894.99,904.54,913.91,921.75,929.43,929.43,929.43,929.43,929.43,929.43
500,500,10,1,10000.0,0.20000000000000195,500.14,509.26,520.63,528.06,539.0,716.91,744.58,767.75,790.52,811.1,828.32,845.24,859.39,873.29,884.92,896.33,905.88,915.25,923.09,930.78,930.78,930.78,930.78,930.78,930.78
500,500,10,5,10.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,168.13,336.25,336.25,336.25,336.25,501.01,501.01,501.01,501.01,508.25,508.25,508.25,508.25,512.19,512.19,512.19,512.19,512.19,512.19,512.19
500,500,10,5,100.0,0.20000000000000195,504.31,527.48,538.87,546.31,557.26,735.34,763.04,786.23,809.03,829.62,846.86,863.79,877.96,891.88,903.51,914.94,924.5,933.88,941.72,949.42,949.42,949.42,949.42,949.42,949.42
500,500,10,5,1000.0,0.20000000000000195,504.38,692.19,715.82,723.42,734.49,914.35,942.32,965.75,988.78,1009.6,1027.0,1044.1,1058.4,1072.5,1084.2,1095.8,1105.4,1114.9,1122.8,1130.6,1130.6,1130.6,1130.6,1130.6,1130.6
500,500,10,5,10000.0,0.20000000000000195,504.38,840.61,1342.0,1662.6,2069.2,2702.7,2733.6,2759.5,2785.0,2808.0,2827.3,2846.3,2862.1,2877.7,2890.7,2903.5,2914.2,2924.7,2933.5,2942.1,2942.1,2942.1,2942.1,2942.1,2942.1
500,500,10,10,10.0,0.0023904382470119525,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,503.09,503.09,503.09,503.09,503.09,503.09,503.09,503.09,503.09
500,500,10,10,100.0,0.20000000000000195,504.38,556.31,567.76,575.21,586.18,764.51,792.24,815.47,838.3,858.92,876.18,893.14,907.33,921.26,932.92,944.36,953.93,963.32,971.18,978.89,978.89,978.89,978.89,978.89,978.89
500,500,10,10,1000.0,0.20000000000000195,504.38,837.21,1001.6,1011.9,1023.3,1205.6,1234.0,1257.8,1281.1,1302.2,1319.9,1337.2,1351.8,1366.0,1378.0,1389.7,1399.5,1409.1,1417.1,1425.0,1425.0,1425.0,1425.0,1425.0,1425.0
500,500,10,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,5608.2,5643.8,5673.6,5703.0,5729.5,5751.7,5773.5,5791.8,5809.7,5824.8,5839.5,5851.9,5864.0,5874.1,5884.1,5884.1,5884.1,5884.1,5884.1,5884.1
500,500,100,1,10.0,0.14183266932270955,336.25,532.17,561.88,616.61,665.43,988.3,994.27,997.2,998.63,999.33,999.68,999.84,999.92,999.96,999.98,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
500,500,100,1,100.0,0.1482071713147416,336.25,532.18,590.02,616.61,665.44,990.79,995.5,997.81,999.02,999.53,999.78,999.91,999.96,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
500,500,100,1,1000.0,0.20000000000000195,500.84,561.98,641.84,687.88,747.26,998.11,999.43,999.87,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.2,1000.2,1000.2,1000.2,1000.2,1000.2
500,500,100,1,10000.0,0.20000000000000195,500.86,562.9,642.82,688.9,748.33,999.46,1000.8,1001.2,1001.4,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5,1001.5
500,500,100,5,10.0,0.20000000000000195,501.56,565.5,645.48,691.6,751.08,1002.4,1003.8,1004.2,1004.4,1004.4,1004.5,1004.5,1004.5,1004.5,1004.5,1004.5,1004.5,1004.5,1004.5,1004.5,1004.5,1004.5,1004.5,1004.5,1004.5
500,500,100,5,100.0,0.20000000000000195,504.31,577.96,658.44,704.87,764.76,1018.2,1019.5,1019.9,1020.1,1020.2,1020.2,1020.2,1020.2,1020.2,1020.2,1020.2,1020.2,1020.2,1020.2,1020.2,1020.2,1020.2,1020.2,1020.2,1020.2
500,500,100,5,1000.0,0.20000000000000195,504.38,712.33,807.5,857.54,922.26,1199.9,1201.3,1201.8,1202.0,1202.1,1202.1,1202.1,1202.1,1202.1,1202.1,1202.1,1202.1,1202.1,1202.1,1202.1,1202.1,1202.1,1202.1,1202.1,1202.1
500,500,100,5,10000.0,0.20000000000000195,504.38,840.61,1342.0,1662.8,2073.9,3014.8,3019.1,3020.5,3021.1,3021.3,3021.4,3021.4,3021.4,3021.4,3021.4,3021.4,3021.4,3021.4,3021.4,3021.4,3021.4,3021.4,3021.4,3021.4,3021.4
500,500,100,10,10.0,0.0023904382470119525,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,503.27,503.27,503.27,503.27,503.27,503.27,503.27,503.27,503.27
500,500,100,10,100.0,0.20000000000000195,504.38,602.19,683.53,730.45,791.02,1047.7,1049.0,1049.5,1049.7,1049.7,1049.8,1049.8,1049.8,1049.8,1049.8,1049.8,1049.8,1049.8,1049.8,1049.8,1049.8,1049.8,1049.8,1049.8,1049.8
500,500,100,10,1000.0,0.20000000000000195,504.38,837.27,1050.5,1107.8,1180.0,1494.9,1496.6,1497.2,1497.4,1497.5,1497.5,1497.6,1497.6,1497.6,1497.6,1497.6,1497.6,1497.6,1497.6,1497.6,1497.6,1497.6,1497.6,1497.6,1497.6
500,500,100,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,5947.6,5965.6,5971.8,5974.3,5975.2,5975.5,5975.6,5975.6,5975.6,5975.7,5975.7,5975.7,5975.7,5975.7,5975.7,5975.7,5975.7,5975.7,5975.7,5975.7
500,1000,0.1,1,10.0,0.20000000000000195,500.0,500.16,500.4,500.56,500.8,505.72,506.75,507.7,508.73,509.75,510.7,511.72,512.67,513.69,514.63,515.65,516.59,517.61,518.55,519.56,519.56,519.56,519.56,519.56,519.56
500,1000,0.1,1,100.0,0.20000000000000195,500.0,500.18,500.42,500.57,500.81,505.73,506.76,507.71,508.74,509.77,510.71,511.74,512.68,513.7,514.64,515.66,516.6,517.62,518.56,519.57,519.57,519.57,519.57,519.57,519.57
500,1000,0.1,1,1000.0,0.20000000000000195,500.01,500.31,500.55,500.71,500.95,505.87,506.9,507.85,508.87,509.9,510.85,511.87,512.81,513.84,514.78,515.8,516.74,517.76,518.69,519.71,519.71,519.71,519.71,519.71,519.71
500,1000,0.1,1,10000.0,0.20000000000000195,500.04,501.66,501.9,502.06,502.3,507.22,508.25,509.2,510.22,511.25,512.19,513.22,514.16,515.18,516.13,517.15,518.09,519.1,520.04,521.06,521.06,521.06,521.06,521.06,521.06
500,1000,0.1,5,10.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,168.13,336.25,336.25,336.25,336.25,500.93,500.93,500.93,500.93,504.47,504.47,504.47,504.47,504.64,504.64,504.64,504.64,504.64,504.64,504.64
500,1000,0.1,5,100.0,0.20000000000000195,504.31,520.36,520.6,520.76,521.0,525.92,526.95,527.9,528.93,529.95,530.9,531.92,532.87,533.89,534.83,535.85,536.79,537.81,538.75,539.76,539.76,539.76,539.76,539.76,539.76
500,1000,0.1,5,1000.0,0.20000000000000195,504.38,689.5,702.33,702.58,702.82,707.75,708.78,709.72,710.75,711.78,712.72,713.75,714.69,715.71,716.66,717.68,718.62,719.63,720.57,721.59,721.59,721.59,721.59,721.59,721.59
500,1000,0.1,5,10000.0,0.20000000000000195,504.38,840.61,1342.0,1662.6,2068.7,2526.0,2527.0,2528.0,2529.0,2530.0,2531.0,2532.0,2532.9,2534.0,2534.9,2535.9,2536.9,2537.9,2538.8,2539.8,2539.8,2539.8,2539.8,2539.8,2539.8
500,1000,0.1,10,10.0,0.0023904382470119525,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,503.06,503.06,503.06,503.06,503.06,503.06,503.06,503.06,503.06
500,1000,0.1,10,100.0,0.20000000000000195,504.38,549.87,550.16,550.32,550.56,555.48,556.51,557.46,558.48,559.51,560.46,561.48,562.42,563.45,564.39,565.41,566.35,567.37,568.3,569.32,569.32,569.32,569.32,569.32,569.32
500,1000,0.1,10,1000.0,0.20000000000000195,504.38,837.2,994.8,997.71,998.1,1003.0,1004.1,1005.0,1006.0,1007.1,1008.0,1009.0,1010.0,1011.0,1011.9,1013.0,1013.9,1014.9,1015.9,1016.9,1016.9,1016.9,1016.9,1016.9,1016.9
500,1000,0.1,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,5478.8,5479.8,5480.8,5481.8,5482.8,5483.8,5484.8,5485.8,5486.8,5487.7,5488.7,5489.7,5490.7,5491.7,5492.7,5492.7,5492.7,5492.7,5492.7,5492.7
500,1000,1,1,10.0,0.20000000000000195,500.02,501.61,503.98,505.56,507.92,555.53,565.22,574.08,583.58,592.98,601.57,610.79,619.22,628.26,636.52,645.38,653.48,662.17,670.11,678.63,678.63,678.63,678.63,678.63,678.63
500,1000,1,1,100.0,0.20000000000000195,500.02,501.62,503.99,505.57,507.93,555.54,565.23,574.09,583.59,592.99,601.59,610.81,619.23,628.27,636.53,645.4,653.5,662.19,670.13,678.65,678.65,678.65,678.65,678.65,678.65
500,1000,1,1,1000.0,0.20000000000000195,500.02,501.75,504.13,505.71,508.07,555.68,565.37,574.22,583.72,593.13,601.72,610.94,619.37,628.41,636.67,645.53,653.63,662.32,670.26,678.78,678.78,678.78,678.78,678.78,678.78
500,1000,1,1,10000.0,0.20000000000000195,500.06,503.09,505.46,507.04,509.41,557.01,566.7,575.56,585.06,594.46,603.06,612.28,620.71,629.75,638.01,646.87,654.97,663.66,671.6,680.12,680.12,680.12,680.12,680.12,680.12
500,1000,1,5,10.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,168.13,336.25,336.25,336.25,336.25,500.94,500.94,500.94,500.94,505.18,505.18,505.18,505.18,506.06,506.06,506.06,506.06,506.06,506.06,506.06
500,1000,1,5,100.0,0.20000000000000195,504.31,521.7,524.08,525.66,528.02,575.63,585.33,594.18,603.68,613.09,621.69,630.91,639.33,648.37,656.64,665.5,673.6,682.29,690.23,698.75,698.75,698.75,698.75,698.75,698.75
500,1000,1,5,1000.0,0.20000000000000195,504.38,690.0,704.89,706.56,708.93,756.59,766.29,775.15,784.67,794.08,802.68,811.91,820.35,829.4,837.67,846.54,854.65,863.35,871.3,879.83,879.83,879.83,879.83,879.83,879.83
500,1000,1,5,10000.0,0.20000000000000195,504.38,840.61,1342.0,1662.6,2068.8,2566.1,2575.9,2584.8,2594.4,2603.9,2612.6,2622.0,2630.5,2639.6,2648.0,2657.0,2665.1,2673.9,2682.0,2690.6,2690.6,2690.6,2690.6,2690.6,2690.6
500,1000,1,10,10.0,0.0023904382470119525,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,503.07,503.07,503.07,503.07,503.07,503.07,503.07,503.07,503.07
500,1000,1,10,100.0,0.20000000000000195,504.38,551.08,553.51,555.09,557.45,605.07,614.76,623.62,633.12,642.53,651.13,660.35,668.78,677.82,686.08,694.95,703.05,711.74,719.68,728.2,728.2,728.2,728.2,728.2,728.2
500,1000,1,10,1000.0,0.20000000000000195,504.38,837.2,996.08,1000.4,1002.9,1050.7,1060.4,1069.2,1078.8,1088.2,1096.8,1106.1,1114.5,1123.6,1131.9,1140.7,1148.9,1157.6,1165.5,1174.1,1174.1,1174.1,1174.1,1174.1,1174.1
500,1000,1,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.7,5506.5,5516.4,5525.5,5535.3,5544.9,5553.7,5563.2,5571.8,5581.1,5589.6,5598.7,5607.0,5615.9,5624.0,5632.8,5632.8,5632.8,5632.8,5632.8,5632.8
500,1000,10,1,10.0,0.20000000000000195,500.2,515.3,537.55,552.11,573.56,925.22,980.42,1026.8,1072.4,1113.7,1148.4,1182.5,1211.0,1239.1,1262.6,1285.8,1305.1,1324.1,1340.1,1355.7,1355.7,1355.7,1355.7,1355.7,1355.7
500,1000,10,1,100.0,0.20000000000000195,500.2,515.31,537.56,552.12,573.57,925.23,980.43,1026.8,1072.4,1113.7,1148.4,1182.5,1211.0,1239.1,1262.7,1285.8,1305.1,1324.2,1340.1,1355.7,1355.7,1355.7,1355.7,1355.7,1355.7
500,1000,10,1,1000.0,0.20000000000000195,500.2,515.44,537.68,552.25,573.69,925.36,980.56,1026.9,1072.5,1113.9,1148.5,1182.6,1211.2,1239.3,1262.8,1285.9,1305.3,1324.3,1340.2,1355.8,1355.8,1355.8,1355.8,1355.8,1355.8
500,1000,10,1,10000.0,0.20000000000000195,500.23,516.67,538.92,553.48,574.93,926.64,981.85,1028.2,1073.8,1115.2,1149.8,1183.9,1212.5,1240.6,1264.1,1287.2,1306.6,1325.6,1341.5,1357.2,1357.2,1357.2,1357.2,1357.2,1357.2
500,1000,10,5,10.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,168.13,336.25,336.25,336.25,336.25,501.08,501.08,501.08,501.08,511.94,511.94,511.94,511.94,519.55,519.55,519.55,519.55,519.55,519.55,519.55
500,1000,10,5,100.0,0.20000000000000195,504.31,534.43,556.71,571.28,592.76,944.79,1000.1,1046.4,1092.1,1133.5,1168.2,1202.3,1230.9,1259.0,1282.6,1305.7,1325.1,1344.2,1360.1,1375.7,1375.7,1375.7,1375.7,1375.7,1375.7
500,1000,10,5,1000.0,0.20000000000000195,504.38,694.84,729.0,743.8,765.48,1120.9,1176.7,1223.6,1269.7,1311.5,1346.5,1381.0,1409.9,1438.3,1462.1,1485.4,1505.0,1524.3,1540.4,1556.2,1556.2,1556.2,1556.2,1556.2,1556.2
500,1000,10,5,10000.0,0.20000000000000195,504.38,840.61,1342.0,1662.6,2069.8,2878.7,2940.3,2991.9,3042.9,3089.0,3127.7,3165.8,3197.7,3229.1,3255.5,3281.3,3303.0,3324.3,3342.1,3359.6,3359.6,3359.6,3359.6,3359.6,3359.6
500,1000,10,10,10.0,0.0023904382470119525,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,503.11,503.11,503.11,503.11,503.11,503.11,503.11,503.11,503.11
500,1000,10,10,100.0,0.20000000000000195,504.38,562.6,584.94,599.54,621.04,973.55,1028.9,1075.3,1121.1,1162.5,1197.3,1231.4,1260.1,1288.2,1311.8,1335.0,1354.4,1373.5,1389.4,1405.1,1405.1,1405.1,1405.1,1405.1,1405.1
